7.10877;7.74517
-4.77712;-3.81345
8.69634;9.90872
-7.17164;-5.77023
11.0537;12.5988
-10.2256;-8.57136
14.3536;16.0909
-14.238;-12.4377
18.8677;20.716
-19.5809;-17.6962
24.9846;26.8969
-26.7379;-24.8045
33.2399;35.1893
-36.3497;-34.3882
44.3626;46.3334
-49.2726;-47.2948
59.3375;61.3206
-66.6553;-64.6682
79.4925;81.4827
-90.0419;-88.0493
106.616;108.61
-121.509;-119.513
143.114;145.111
-163.85;-161.852
192.228;194.226
-220.823;-218.824
258.315;260.314
-297.485;-295.486
347.243;349.243
-400.642;-398.642
466.905;468.904
-539.449;-537.449
627.921;629.921
-726.229;-724.229
844.585;846.585
-977.559;-975.559
1136.13;1138.13
-1315.75;-1313.75
1528.43;1530.43
-1770.82;-1768.82
2056.31;2058.31
-2383.16;-2381.16
2766.62;2768.62
-3207.12;-3205.12
3722.42;3724.42
-4315.85;-4313.85
5008.54;5010.54
-5807.75;-5805.75
6739.15;6741.15
-7815.26;-7813.26
9067.86;9069.86
-10516.6;-10514.6
12201.4;12203.4
-14151.4;-14149.4
16417.8;16419.8
-19042.5;-19040.5
22091.5;22093.5
-25623.9;-25621.9
29725.9;29727.9
-34479.9;-34477.9
39998.9;40000.9
-46396.5;-46394.5
53822.1;53824.1
-62431.5;-62429.5
72422.7;72424.7
-84008.2;-84006.2
97451.6;97453.6
-113042;-113040
131131;131133
-152109;-152107
176449;176451
-204679;-204677
237429;237431
-275416;-275414
319485;319487
-370600;-370598
429898;429900
-498680;-498678
578470;578472
-671024;-671022
778390;778392
-902930;-902928
1.0474e+06;1.0474e+06
-1.21498e+06;-1.21498e+06
1.40938e+06;1.40938e+06
-1.63488e+06;-1.63488e+06
1.89646e+06;1.89647e+06
-2.1999e+06;-2.19989e+06
2.55188e+06;2.55188e+06
-2.96018e+06;-2.96018e+06
3.43381e+06;3.43381e+06
-3.98322e+06;-3.98322e+06
4.62054e+06;4.62054e+06
-5.35982e+06;-5.35982e+06
6.21739e+06;6.2174e+06
-7.21217e+06;-7.21217e+06
8.36612e+06;8.36613e+06
-9.7047e+06;-9.7047e+06
1.12575e+07;1.12575e+07
-1.30586e+07;-1.30586e+07
1.5148e+07;1.5148e+07
-1.75717e+07;-1.75717e+07
2.03832e+07;2.03832e+07
-2.36445e+07;-2.36445e+07
2.74276e+07;2.74276e+07
-3.1816e+07;-3.1816e+07
3.69066e+07;3.69066e+07
-4.28117e+07;-4.28117e+07
4.96615e+07;4.96615e+07
-5.76074e+07;-5.76074e+07
6.68246e+07;6.68246e+07
-7.75165e+07;-7.75165e+07
8.99191e+07;8.99191e+07
-1.04306e+08;-1.04306e+08
1.20995e+08;1.20995e+08
-1.40354e+08;-1.40354e+08
1.62811e+08;1.62811e+08
-1.88861e+08;-1.88861e+08
2.19079e+08;2.19079e+08
-2.54131e+08;-2.54131e+08
2.94792e+08;2.94792e+08
-3.41959e+08;-3.41959e+08
3.96672e+08;3.96672e+08
-4.6014e+08;-4.6014e+08
5.33762e+08;5.33762e+08
-6.19164e+08;-6.19164e+08
7.18231e+08;7.18231e+08
-8.33148e+08;-8.33148e+08
9.66451e+08;9.66451e+08
-1.12108e+09;-1.12108e+09
1.30046e+09;1.30046e+09
-1.50853e+09;-1.50853e+09
1.74989e+09;1.74989e+09
-2.02988e+09;-2.02988e+09
2.35466e+09;2.35466e+09
-2.7314e+09;-2.7314e+09
3.16843e+09;3.16843e+09
-3.67538e+09;-3.67538e+09
4.26344e+09;4.26344e+09
-4.94559e+09;-4.94559e+09
5.73688e+09;5.73688e+09
-6.65478e+09;-6.65478e+09
7.71955e+09;7.71955e+09
-8.95467e+09;-8.95467e+09
1.03874e+10;1.03874e+10
-1.20494e+10;-1.20494e+10
1.39773e+10;1.39773e+10
-1.62137e+10;-1.62137e+10
1.88079e+10;1.88079e+10
-2.18171e+10;-2.18171e+10
2.53079e+10;2.53079e+10
-2.93571e+10;-2.93571e+10
3.40543e+10;3.40543e+10
-3.9503e+10;-3.9503e+10
4.58234e+10;4.58234e+10
-5.31552e+10;-5.31552e+10
6.166e+10;6.166e+10
-7.15256e+10;-7.15256e+10
8.29697e+10;8.29697e+10
-9.62449e+10;-9.62449e+10
1.11644e+11;1.11644e+11
-1.29507e+11;-1.29507e+11
1.50228e+11;1.50228e+11
-1.74265e+11;-1.74265e+11
2.02147e+11;2.02147e+11
-2.34491e+11;-2.34491e+11
2.72009e+11;2.72009e+11
-3.15531e+11;-3.15531e+11
3.66016e+11;3.66016e+11
-4.24578e+11;-4.24578e+11
4.9251e+11;4.9251e+11
-5.71312e+11;-5.71312e+11
6.62722e+11;6.62722e+11
-7.68758e+11;-7.68758e+11
8.91759e+11;8.91759e+11
-1.03444e+12;-1.03444e+12
1.19995e+12;1.19995e+12
-1.39194e+12;-1.39194e+12
1.61465e+12;1.61465e+12
-1.873e+12;-1.873e+12
2.17268e+12;2.17268e+12
-2.52031e+12;-2.52031e+12
2.92356e+12;2.92356e+12
-3.39132e+12;-3.39132e+12
3.93394e+12;3.93394e+12
-4.56337e+12;-4.56337e+12
5.2935e+12;5.2935e+12
-6.14047e+12;-6.14047e+12
7.12294e+12;7.12294e+12
-8.26261e+12;-8.26261e+12
9.58463e+12;9.58463e+12
-1.11182e+13;-1.11182e+13
1.28971e+13;1.28971e+13
-1.49606e+13;-1.49606e+13
1.73543e+13;1.73543e+13
-2.0131e+13;-2.0131e+13
2.3352e+13;2.3352e+13
-2.70883e+13;-2.70883e+13
3.14224e+13;3.14224e+13
-3.645e+13;-3.645e+13
4.2282e+13;4.2282e+13
-4.90471e+13;-4.90471e+13
5.68946e+13;5.68946e+13
-6.59977e+13;-6.59977e+13
7.65574e+13;7.65574e+13
-8.88066e+13;-8.88066e+13
1.03016e+14;1.03016e+14
-1.19498e+14;-1.19498e+14
1.38618e+14;1.38618e+14
-1.60797e+14;-1.60797e+14
1.86524e+14;1.86524e+14
-2.16368e+14;-2.16368e+14
2.50987e+14;2.50987e+14
-2.91145e+14;-2.91145e+14
3.37728e+14;3.37728e+14
-3.91764e+14;-3.91764e+14
4.54447e+14;4.54447e+14
-5.27158e+14;-5.27158e+14
6.11503e+14;6.11503e+14
-7.09344e+14;-7.09344e+14
8.22839e+14;8.22839e+14
-9.54493e+14;-9.54493e+14
1.10721e+15;1.10721e+15
-1.28437e+15;-1.28437e+15
1.48986e+15;1.48986e+15
-1.72824e+15;-1.72824e+15
2.00476e+15;2.00476e+15
-2.32552e+15;-2.32552e+15
2.69761e+15;2.69761e+15
-3.12923e+15;-3.12923e+15
3.6299e+15;3.6299e+15
-4.21069e+15;-4.21069e+15
4.8844e+15;4.8844e+15
-5.6659e+15;-5.6659e+15
6.57244e+15;6.57244e+15
-7.62403e+15;-7.62403e+15
8.84388e+15;8.84388e+15
-1.02589e+16;-1.02589e+16
1.19003e+16;1.19003e+16
-1.38044e+16;-1.38044e+16
1.60131e+16;1.60131e+16
-1.85752e+16;-1.85752e+16
2.15472e+16;2.15472e+16
-2.49947e+16;-2.49947e+16
2.89939e+16;2.89939e+16
-3.36329e+16;-3.36329e+16
3.90142e+16;3.90142e+16
-4.52565e+16;-4.52565e+16
5.24975e+16;5.24975e+16
-6.08971e+16;-6.08971e+16
7.06406e+16;7.06406e+16
-8.19431e+16;-8.19431e+16
9.5054e+16;9.5054e+16
-1.10263e+17;-1.10263e+17
1.27905e+17;1.27905e+17
-1.48369e+17;-1.48369e+17
1.72109e+17;1.72109e+17
-1.99646e+17;-1.99646e+17
2.31589e+17;2.31589e+17
-2.68644e+17;-2.68644e+17
3.11627e+17;3.11627e+17
-3.61487e+17;-3.61487e+17
4.19325e+17;4.19325e+17
-4.86417e+17;-4.86417e+17
5.64243e+17;5.64243e+17
-6.54522e+17;-6.54522e+17
7.59246e+17;7.59246e+17
-8.80725e+17;-8.80725e+17
1.02164e+18;1.02164e+18
-1.1851e+18;-1.1851e+18
1.37472e+18;1.37472e+18
-1.59468e+18;-1.59468e+18
1.84982e+18;1.84982e+18
-2.1458e+18;-2.1458e+18
2.48912e+18;2.48912e+18
-2.88738e+18;-2.88738e+18
3.34936e+18;3.34936e+18
-3.88526e+18;-3.88526e+18
4.5069e+18;4.5069e+18
-5.22801e+18;-5.22801e+18
6.06449e+18;6.06449e+18
-7.03481e+18;-7.03481e+18
8.16038e+18;8.16038e+18
-9.46604e+18;-9.46604e+18
1.09806e+19;1.09806e+19
-1.27375e+19;-1.27375e+19
1.47755e+19;1.47755e+19
-1.71396e+19;-1.71396e+19
1.98819e+19;1.98819e+19
-2.3063e+19;-2.3063e+19
2.67531e+19;2.67531e+19
-3.10336e+19;-3.10336e+19
3.5999e+19;3.5999e+19
-4.17588e+19;-4.17588e+19
4.84402e+19;4.84402e+19
-5.61907e+19;-5.61907e+19
6.51812e+19;6.51812e+19
-7.56101e+19;-7.56101e+19
8.77078e+19;8.77078e+19
-1.01741e+20;-1.01741e+20
1.1802e+20;1.1802e+20
-1.36903e+20;-1.36903e+20
1.58807e+20;1.58807e+20
-1.84216e+20;-1.84216e+20
2.13691e+20;2.13691e+20
-2.47881e+20;-2.47881e+20
2.87542e+20;2.87542e+20
-3.33549e+20;-3.33549e+20
3.86917e+20;3.86917e+20
-4.48824e+20;-4.48824e+20
5.20636e+20;5.20636e+20
-6.03937e+20;-6.03937e+20
7.00567e+20;7.00567e+20
-8.12658e+20;-8.12658e+20
9.42684e+20;9.42684e+20
-1.09351e+21;-1.09351e+21
1.26847e+21;1.26847e+21
-1.47143e+21;-1.47143e+21
1.70686e+21;1.70686e+21
-1.97996e+21;-1.97996e+21
2.29675e+21;2.29675e+21
-2.66423e+21;-2.66423e+21
3.09051e+21;3.09051e+21
-3.58499e+21;-3.58499e+21
4.15859e+21;4.15859e+21
-4.82396e+21;-4.82396e+21
5.59579e+21;5.59579e+21
-6.49112e+21;-6.49112e+21
7.5297e+21;7.5297e+21
-8.73445e+21;-8.73445e+21
1.0132e+22;1.0132e+22
-1.17531e+22;-1.17531e+22
1.36336e+22;1.36336e+22
-1.58149e+22;-1.58149e+22
1.83453e+22;1.83453e+22
-2.12806e+22;-2.12806e+22
2.46855e+22;2.46855e+22
-2.86352e+22;-2.86352e+22
3.32168e+22;3.32168e+22
-3.85315e+22;-3.85315e+22
4.46965e+22;4.46965e+22
-5.1848e+22;-5.1848e+22
6.01436e+22;6.01436e+22
-6.97666e+22;-6.97666e+22
8.09293e+22;8.09293e+22
-9.38779e+22;-9.38779e+22
1.08898e+23;1.08898e+23
-1.26322e+23;-1.26322e+23
1.46534e+23;1.46534e+23
-1.69979e+23;-1.69979e+23
1.97176e+23;1.97176e+23
-2.28724e+23;-2.28724e+23
2.6532e+23;2.6532e+23
-3.07771e+23;-3.07771e+23
3.57014e+23;3.57014e+23
-4.14136e+23;-4.14136e+23
4.80398e+23;4.80398e+23
-5.57262e+23;-5.57262e+23
6.46424e+23;6.46424e+23
-7.49852e+23;-7.49852e+23
8.69828e+23;8.69828e+23
-1.009e+24;-1.009e+24
1.17044e+24;1.17044e+24
-1.35771e+24;-1.35771e+24
1.57494e+24;1.57494e+24
-1.82694e+24;-1.82694e+24
2.11925e+24;2.11925e+24
-2.45833e+24;-2.45833e+24
2.85166e+24;2.85166e+24
-3.30792e+24;-3.30792e+24
3.83719e+24;3.83719e+24
-4.45114e+24;-4.45114e+24
5.16332e+24;5.16332e+24
-5.98945e+24;-5.98945e+24
6.94777e+24;6.94777e+24
-8.05941e+24;-8.05941e+24
9.34892e+24;9.34892e+24
-1.08447e+25;-1.08447e+25
1.25799e+25;1.25799e+25
-1.45927e+25;-1.45927e+25
1.69275e+25;1.69275e+25
-1.96359e+25;-1.96359e+25
2.27777e+25;2.27777e+25
-2.64221e+25;-2.64221e+25
3.06496e+25;3.06496e+25
-3.55536e+25;-3.55536e+25
4.12421e+25;4.12421e+25
-4.78409e+25;-4.78409e+25
5.54954e+25;5.54954e+25
-6.43747e+25;-6.43747e+25
7.46746e+25;7.46746e+25
-8.66226e+25;-8.66226e+25
1.00482e+26;1.00482e+26
-1.16559e+26;-1.16559e+26
1.35209e+26;1.35209e+26
-1.56842e+26;-1.56842e+26
1.81937e+26;1.81937e+26
-2.11047e+26;-2.11047e+26
2.44814e+26;2.44814e+26
-2.83985e+26;-2.83985e+26
3.29422e+26;3.29422e+26
-3.8213e+26;-3.8213e+26
4.43271e+26;4.43271e+26
-5.14194e+26;-5.14194e+26
5.96465e+26;5.96465e+26
-6.91899e+26;-6.91899e+26
8.02603e+26;8.02603e+26
-9.3102e+26;-9.3102e+26
1.07998e+27;1.07998e+27
-1.25278e+27;-1.25278e+27
1.45323e+27;1.45323e+27
-1.68574e+27;-1.68574e+27
1.95546e+27;1.95546e+27
-2.26833e+27;-2.26833e+27
2.63127e+27;2.63127e+27
-3.05227e+27;-3.05227e+27
3.54063e+27;3.54063e+27
-4.10713e+27;-4.10713e+27
4.76427e+27;4.76427e+27
-5.52656e+27;-5.52656e+27
6.41081e+27;6.41081e+27
-7.43654e+27;-7.43654e+27
8.62638e+27;8.62638e+27
-1.00066e+28;-1.00066e+28
1.16077e+28;1.16077e+28
-1.34649e+28;-1.34649e+28
1.56193e+28;1.56193e+28
-1.81184e+28;-1.81184e+28
2.10173e+28;2.10173e+28
-2.43801e+28;-2.43801e+28
2.82809e+28;2.82809e+28
-3.28058e+28;-3.28058e+28
3.80547e+28;3.80547e+28
-4.41435e+28;-4.41435e+28
5.12064e+28;5.12064e+28
-5.93995e+28;-5.93995e+28
6.89034e+28;6.89034e+28
-7.99279e+28;-7.99279e+28
9.27164e+28;9.27164e+28
-1.07551e+29;-1.07551e+29
1.24759e+29;1.24759e+29
-1.44721e+29;-1.44721e+29
1.67876e+29;1.67876e+29
-1.94736e+29;-1.94736e+29
2.25894e+29;2.25894e+29
-2.62037e+29;-2.62037e+29
3.03963e+29;3.03963e+29
-3.52597e+29;-3.52597e+29
4.09012e+29;4.09012e+29
-4.74454e+29;-4.74454e+29
5.50367e+29;5.50367e+29
-6.38426e+29;-6.38426e+29
7.40574e+29;7.40574e+29
-8.59066e+29;-8.59066e+29
9.96516e+29;9.96516e+29
-1.15596e+30;-1.15596e+30
1.34091e+30;1.34091e+30
-1.55546e+30;-1.55546e+30
1.80433e+30;1.80433e+30
-2.09302e+30;-2.09302e+30
2.42791e+30;2.42791e+30
-2.81637e+30;-2.81637e+30
3.26699e+30;3.26699e+30
-3.78971e+30;-3.78971e+30
4.39607e+30;4.39607e+30
-5.09944e+30;-5.09944e+30
5.91535e+30;5.91535e+30
-6.8618e+30;-6.8618e+30
7.95969e+30;7.95969e+30
-9.23324e+30;-9.23324e+30
1.07106e+31;1.07106e+31
-1.24243e+31;-1.24243e+31
1.44121e+31;1.44121e+31
-1.67181e+31;-1.67181e+31
1.9393e+31;1.9393e+31
-2.24958e+31;-2.24958e+31
2.60952e+31;2.60952e+31
-3.02704e+31;-3.02704e+31
3.51137e+31;3.51137e+31
-4.07318e+31;-4.07318e+31
4.72489e+31;4.72489e+31
-5.48088e+31;-5.48088e+31
6.35782e+31;6.35782e+31
-7.37507e+31;-7.37507e+31
8.55508e+31;8.55508e+31
-9.92389e+31;-9.92389e+31
1.15117e+32;1.15117e+32
-1.33536e+32;-1.33536e+32
1.54902e+32;1.54902e+32
-1.79686e+32;-1.79686e+32
2.08436e+32;2.08436e+32
-2.41785e+32;-2.41785e+32
2.80471e+32;2.80471e+32
-3.25346e+32;-3.25346e+32
3.77402e+32;3.77402e+32
-4.37786e+32;-4.37786e+32
5.07832e+32;5.07832e+32
-5.89085e+32;-5.89085e+32
6.83339e+32;6.83339e+32
-7.92673e+32;-7.92673e+32
9.195e+32;9.195e+32
-1.06662e+33;-1.06662e+33
1.23728e+33;1.23728e+33
-1.43524e+33;-1.43524e+33
1.66488e+33;1.66488e+33
-1.93126e+33;-1.93126e+33
2.24027e+33;2.24027e+33
-2.59871e+33;-2.59871e+33
3.0145e+33;3.0145e+33
-3.49682e+33;-3.49682e+33
4.05632e+33;4.05632e+33
-4.70533e+33;-4.70533e+33
5.45818e+33;5.45818e+33
-6.33149e+33;-6.33149e+33
7.34453e+33;7.34453e+33
-8.51965e+33;-8.51965e+33
9.88279e+33;9.88279e+33
-1.1464e+34;-1.1464e+34
1.32983e+34;1.32983e+34
-1.5426e+34;-1.5426e+34
1.78942e+34;1.78942e+34
-2.07572e+34;-2.07572e+34
2.40784e+34;2.40784e+34
-2.79309e+34;-2.79309e+34
3.23999e+34;3.23999e+34
-3.75839e+34;-3.75839e+34
4.35973e+34;4.35973e+34
-5.05729e+34;-5.05729e+34
5.86645e+34;5.86645e+34
-6.80509e+34;-6.80509e+34
7.8939e+34;7.8939e+34
-9.15692e+34;-9.15692e+34
1.0622e+35;1.0622e+35
-1.23216e+35;-1.23216e+35
1.4293e+35;1.4293e+35
-1.65799e+35;-1.65799e+35
1.92327e+35;1.92327e+35
-2.23099e+35;-2.23099e+35
2.58795e+35;2.58795e+35
-3.00202e+35;-3.00202e+35
3.48234e+35;3.48234e+35
-4.03952e+35;-4.03952e+35
4.68584e+35;4.68584e+35
-5.43557e+35;-5.43557e+35
6.30527e+35;6.30527e+35
-7.31411e+35;-7.31411e+35
8.48437e+35;8.48437e+35
-9.84186e+35;-9.84186e+35
1.14166e+36;1.14166e+36
-1.32432e+36;-1.32432e+36
1.53621e+36;1.53621e+36
-1.78201e+36;-1.78201e+36
2.06713e+36;2.06713e+36
-2.39787e+36;-2.39787e+36
2.78153e+36;2.78153e+36
-3.22657e+36;-3.22657e+36
3.74282e+36;3.74282e+36
-4.34167e+36;-4.34167e+36
5.03634e+36;5.03634e+36
-5.84216e+36;-5.84216e+36
6.7769e+36;6.7769e+36
-7.86121e+36;-7.86121e+36
9.119e+36;9.119e+36
-1.0578e+37;-1.0578e+37
1.22705e+37;1.22705e+37
-1.42338e+37;-1.42338e+37
1.65112e+37;1.65112e+37
-1.9153e+37;-1.9153e+37
2.22175e+37;2.22175e+37
-2.57723e+37;-2.57723e+37
2.98959e+37;2.98959e+37
-3.46792e+37;-3.46792e+37
4.02279e+37;4.02279e+37
-4.66643e+37;-4.66643e+37
5.41306e+37;5.41306e+37
-6.27915e+37;-6.27915e+37
7.28382e+37;7.28382e+37
-8.44923e+37;-8.44923e+37
9.80111e+37;9.80111e+37
-1.13693e+38;-1.13693e+38
1.31884e+38;1.31884e+38
