0.45;0.45
0.55;0.55
0.75;0.75
0.76;0.76
0.77;0.77
0.771;0.771
0.773;0.773
0.775;0.775
0.7749;0.7749
0.7747;0.7747
0.77471;0.77471
0.77472;0.77472
0.774719;0.774719
0.774717;0.774717
