10,1; 3,14228; -0,0152083; 
10,2; 3,14083; -0,0138271; 
10,3; 3,13951; -0,0125075; 
10,4; 3,13833; -0,0112506; 
10,5; 3,13726; -0,0100566; 
10,6; 3,13631; -0,00892578; 
10,7; 3,13547; -0,00785776; 
10,8; 3,13474; -0,006852; 
10,9; 3,1341; -0,00590768; 
11; 3,13355; -0,00502374; 
11,1; 3,13309; -0,00419891; 
11,2; 3,13271; -0,00343175; 
11,3; 3,13241; -0,00272064; 
11,4; 3,13217; -0,00206385; 
11,5; 3,13199; -0,00145953; 
11,6; 3,13187; -0,000905732; 
11,7; 3,13181; -0,000400455; 
11,8; 3,13179; 5,83761e-05; 
11,9; 3,13182; 0,000472868; 
12; 3,13188; 0,000845154; 
12,1; 3,13199; 0,00117738; 
12,2; 3,13212; 0,00147168; 
12,3; 3,13228; 0,0017302; 
12,4; 3,13246; 0,00195505; 
12,5; 3,13267; 0,0021483; 
12,6; 3,13289; 0,00231199; 
12,7; 3,13313; 0,00244814; 
12,8; 3,13338; 0,00255867; 
12,9; 3,13364; 0,00264549; 
13; 3,13391; 0,00271043; 
13,1; 3,13418; 0,00275525; 
13,2; 3,13446; 0,00278166; 
13,3; 3,13474; 0,00279129; 
13,4; 3,13502; 0,00278569; 
13,5; 3,1353; 0,00276636; 
13,6; 3,13557; 0,00273472; 
13,7; 3,13584; 0,00269211; 
13,8; 3,13611; 0,0026398; 
13,9; 3,13637; 0,00257899; 
14; 3,13662; 0,0025108; 
14,1; 3,13687; 0,0024363; 
14,2; 3,13711; 0,00235647; 
14,3; 3,13734; 0,00227224; 
14,4; 3,13757; 0,00218445; 
14,5; 3,13778; 0,0020939; 
14,6; 3,13798; 0,00200131; 
14,7; 3,13818; 0,00190736; 
14,8; 3,13837; 0,00181266; 
14,9; 3,13854; 0,00171776; 
15; 3,13871; 0,00162318; 
15,1; 3,13887; 0,00152936; 
15,2; 3,13902; 0,00143671; 
15,3; 3,13915; 0,00134559; 
15,4; 3,13928; 0,00125633; 
15,5; 3,13941; 0,0011692; 
15,6; 3,13952; 0,00108444; 
15,7; 3,13962; 0,00100227; 
15,8; 3,13972; 0,000922846; 
15,9; 3,13981; 0,000846321; 
16; 3,13989; 0,000772806; 
16,1; 3,13996; 0,000702389; 
16,2; 3,14003; 0,000635133; 
16,3; 3,14009; 0,00057108; 
16,4; 3,14014; 0,000510249; 
16,5; 3,14019; 0,000452643; 
16,6; 3,14023; 0,000398248; 
16,7; 3,14027; 0,000347035; 
16,8; 3,1403; 0,000298959; 
16,9; 3,14033; 0,000253966; 
17; 3,14035; 0,000211992; 
17,1; 3,14037; 0,00017296; 
17,2; 3,14039; 0,000136788; 
17,3; 3,1404; 0,000103388; 
17,4; 3,14041; 7,26643e-05; 
17,5; 3,14042; 4,45172e-05; 
17,6; 3,14042; 1,88437e-05; 
17,7; 3,14042; -4,46209e-06; 
17,8; 3,14042; -2,55081e-05; 
17,9; 3,14041; -4,44034e-05; 
18; 3,14041; -6,12576e-05; 
18,1; 3,1404; -7,61804e-05; 
18,2; 3,14039; -8,92807e-05; 
18,3; 3,14038; -0,000100666; 
18,4; 3,14037; -0,000110443; 
18,5; 3,14036; -0,000118716; 
18,6; 3,14035; -0,000125587; 
18,7; 3,14034; -0,000131155; 
18,8; 3,14032; -0,000135517; 
18,9; 3,14031; -0,000138766; 
19; 3,1403; -0,000140993; 
19,1; 3,14028; -0,000142283; 
19,2; 3,14027; -0,000142721; 
19,3; 3,14025; -0,000142386; 
19,4; 3,14024; -0,000141354; 
19,5; 3,14023; -0,000139697; 
19,6; 3,14021; -0,000137483; 
19,7; 3,1402; -0,000134778; 
19,8; 3,14018; -0,000131642; 
19,9; 3,14017; -0,000128132; 
20; 3,14016; -0,000124304; 
20,1; 3,14015; -0,000120206; 
20,2; 3,14014; -0,000115885; 
20,3; 3,14012; -0,000111386; 
20,4; 3,14011; -0,000106748; 
20,5; 3,1401; -0,000102009; 
20,6; 3,14009; -9,72017e-05; 
20,7; 3,14008; -9,23581e-05; 
20,8; 3,14007; -8,75064e-05; 
20,9; 3,14007; -8,26722e-05; 
21; 3,14006; -7,78785e-05; 
21,1; 3,14005; -7,3146e-05; 
21,2; 3,14004; -6,84931e-05; 
21,3; 3,14004; -6,39359e-05; 
21,4; 3,14003; -5,94887e-05; 
21,5; 3,14002; -5,51637e-05; 
21,6; 3,14002; -5,09712e-05; 
21,7; 3,14001; -4,69201e-05; 
21,8; 3,14001; -4,30174e-05; 
21,9; 3,14001; -3,9269e-05; 
22; 3,14; -3,56793e-05; 
22,1; 3,14; -3,22514e-05; 
22,2; 3,14; -2,89873e-05; 
22,3; 3,13999; -2,5888e-05; 
22,4; 3,13999; -2,29536e-05; 
22,5; 3,13999; -2,01832e-05; 
22,6; 3,13999; -1,75754e-05; 
22,7; 3,13998; -1,51279e-05; 
22,8; 3,13998; -1,28378e-05; 
22,9; 3,13998; -1,07018e-05; 
23; 3,13998; -8,71597e-06; 
23,1; 3,13998; -6,87611e-06; 
23,2; 3,13998; -5,17762e-06; 
23,3; 3,13998; -3,61564e-06; 
23,4; 3,13998; -2,18506e-06; 
23,5; 3,13998; -8,80596e-07; 
23,6; 3,13998; 3,0317e-07; 
23,7; 3,13998; 1,37176e-06; 
23,8; 3,13998; 2,33076e-06; 
23,9; 3,13998; 3,18578e-06; 
24; 3,13998; 3,94241e-06; 
24,1; 3,13998; 4,60622e-06; 
24,2; 3,13998; 5,18273e-06; 
24,3; 3,13998; 5,67735e-06; 
24,4; 3,13998; 6,09542e-06; 
24,5; 3,13998; 6,44215e-06; 
24,6; 3,13998; 6,72259e-06; 
24,7; 3,13998; 6,94169e-06; 
24,8; 3,13998; 7,1042e-06; 
24,9; 3,13998; 7,21472e-06; 
25; 3,13999; 7,27768e-06; 
25,1; 3,13999; 7,29732e-06; 
25,2; 3,13999; 7,2777e-06; 
25,3; 3,13999; 7,22269e-06; 
25,4; 3,13999; 7,13596e-06; 
25,5; 3,13999; 7,02101e-06; 
25,6; 3,13999; 6,88112e-06; 
25,7; 3,13999; 6,71942e-06; 
25,8; 3,13999; 6,53883e-06; 
25,9; 3,13999; 6,34207e-06; 
26; 3,13999; 6,13171e-06; 
26,1; 3,13999; 5,91014e-06; 
26,2; 3,13999; 5,67957e-06; 
26,3; 3,13999; 5,44203e-06; 
26,4; 3,13999; 5,19942e-06; 
26,5; 3,14; 4,95346e-06; 
26,6; 3,14; 4,70574e-06; 
26,7; 3,14; 4,4577e-06; 
26,8; 3,14; 4,21063e-06; 
26,9; 3,14; 3,9657e-06; 
27; 3,14; 3,72398e-06; 
27,1; 3,14; 3,48638e-06; 
27,2; 3,14; 3,25372e-06; 
27,3; 3,14; 3,02674e-06; 
27,4; 3,14; 2,80603e-06; 
27,5; 3,14; 2,59214e-06; 
27,6; 3,14; 2,3855e-06; 
27,7; 3,14; 2,18648e-06; 
27,8; 3,14; 1,99536e-06; 
27,9; 3,14; 1,81236e-06; 
28; 3,14; 1,63765e-06; 
28,1; 3,14; 1,47131e-06; 
28,2; 3,14; 1,31341e-06; 
28,3; 3,14; 1,16393e-06; 
28,4; 3,14; 1,02284e-06; 
28,5; 3,14; 8,90056e-07; 
28,6; 3,14; 7,65455e-07; 
28,7; 3,14; 6,48893e-07; 
28,8; 3,14; 5,40195e-07; 
28,9; 3,14; 4,39164e-07; 
29; 3,14; 3,4558e-07; 
29,1; 3,14; 2,59209e-07; 
29,2; 3,14; 1,798e-07; 
29,3; 3,14; 1,07092e-07; 
29,4; 3,14; 4,08144e-08; 
29,5; 3,14; -1,9311e-08; 
29,6; 3,14; -7,35664e-08; 
29,7; 3,14; -1,22237e-07; 
29,8; 3,14; -1,65611e-07; 
29,9; 3,14; -2,03973e-07; 
30; 3,14; -2,37608e-07; 
30,1; 3,14; -2,66798e-07; 
30,2; 3,14; -2,91819e-07; 
30,3; 3,14; -3,12944e-07; 
30,4; 3,14; -3,30439e-07; 
30,5; 3,14; -3,44562e-07; 
30,6; 3,14; -3,55564e-07; 
30,7; 3,14; -3,6369e-07; 
30,8; 3,14; -3,69172e-07; 
30,9; 3,14; -3,72238e-07; 
31; 3,14; -3,73102e-07; 
31,1; 3,14; -3,71973e-07; 
31,2; 3,14; -3,69046e-07; 
31,3; 3,14; -3,64511e-07; 
31,4; 3,14; -3,58543e-07; 
31,5; 3,14; -3,51312e-07; 
31,6; 3,14; -3,42976e-07; 
31,7; 3,14; -3,33683e-07; 
31,8; 3,14; -3,23573e-07; 
31,9; 3,14; -3,12775e-07; 
32; 3,14; -3,01413e-07; 
32,1; 3,14; -2,89597e-07; 
32,2; 3,14; -2,77431e-07; 
32,3; 3,14; -2,65013e-07; 
32,4; 3,14; -2,52429e-07; 
32,5; 3,14; -2,3976e-07; 
32,6; 3,14; -2,27078e-07; 
32,7; 3,14; -2,14451e-07; 
32,8; 3,14; -2,01938e-07; 
32,9; 3,14; -1,89591e-07; 
33; 3,14; -1,77458e-07; 
33,1; 3,14; -1,65581e-07; 
33,2; 3,14; -1,53996e-07; 
33,3; 3,14; -1,42733e-07; 
33,4; 3,14; -1,31821e-07; 
33,5; 3,14; -1,21281e-07; 
33,6; 3,14; -1,11132e-07; 
33,7; 3,14; -1,01387e-07; 
33,8; 3,14; -9,20585e-08; 
33,9; 3,14; -8,31537e-08; 
34; 3,14; -7,46777e-08; 
34,1; 3,14; -6,66328e-08; 
34,2; 3,14; -5,90188e-08; 
34,3; 3,14; -5,18333e-08; 
34,4; 3,14; -4,50719e-08; 
34,5; 3,14; -3,87287e-08; 
34,6; 3,14; -3,2796e-08; 
34,7; 3,14; -2,72647e-08; 
34,8; 3,14; -2,21246e-08; 
34,9; 3,14; -1,73646e-08; 
35; 3,14; -1,29725e-08; 
35,1; 3,14; -8,9356e-09; 
35,2; 3,14; -5,24035e-09; 
35,3; 3,14; -1,87295e-09; 
35,4; 3,14; 1,18084e-09; 
35,5; 3,14; 3,93547e-09; 
35,6; 3,14; 6,40554e-09; 
35,7; 3,14; 8,60573e-09; 
35,8; 3,14; 1,05506e-08; 
35,9; 3,14; 1,22549e-08; 
36; 3,14; 1,37327e-08; 
36,1; 3,14; 1,49984e-08; 
36,2; 3,14; 1,60658e-08; 
36,3; 3,14; 1,69484e-08; 
36,4; 3,14; 1,76595e-08; 
36,5; 3,14; 1,82119e-08; 
36,6; 3,14; 1,8618e-08; 
36,7; 3,14; 1,88897e-08; 
36,8; 3,14; 1,90387e-08; 
36,9; 3,14; 1,90758e-08; 
37; 3,14; 1,90116e-08; 
37,1; 3,14; 1,88562e-08; 
37,2; 3,14; 1,86192e-08; 
37,3; 3,14; 1,83095e-08; 
37,4; 3,14; 1,79358e-08; 
37,5; 3,14; 1,75061e-08; 
37,6; 3,14; 1,70279e-08; 
37,7; 3,14; 1,65085e-08; 
37,8; 3,14; 1,59543e-08; 
37,9; 3,14; 1,53716e-08; 
38; 3,14; 1,47661e-08; 
38,1; 3,14; 1,41431e-08; 
38,2; 3,14; 1,35074e-08; 
38,3; 3,14; 1,28636e-08; 
38,4; 3,14; 1,22157e-08; 
38,5; 3,14; 1,15674e-08; 
38,6; 3,14; 1,09221e-08; 
38,7; 3,14; 1,02827e-08; 
38,8; 3,14; 9,65211e-09; 
38,9; 3,14; 9,03257e-09; 
39; 3,14; 8,42623e-09; 
39,1; 3,14; 7,83493e-09; 
39,2; 3,14; 7,26026e-09; 
39,3; 3,14; 6,70355e-09; 
39,4; 3,14; 6,16594e-09; 
39,5; 3,14; 5,64836e-09; 
39,6; 3,14; 5,15152e-09; 
39,7; 3,14; 4,67598e-09; 
39,8; 3,14; 4,22213e-09; 
39,9; 3,14; 3,79022e-09; 
40; 3,14; 3,38036e-09; 
40,1; 3,14; 2,99251e-09; 
40,2; 3,14; 2,62657e-09; 
40,3; 3,14; 2,2823e-09; 
40,4; 3,14; 1,95938e-09; 
40,5; 3,14; 1,65742e-09; 
40,6; 3,14; 1,37595e-09; 
40,7; 3,14; 1,11445e-09; 
40,8; 3,14; 8,72347e-10; 
40,9; 3,14; 6,4901e-10; 
41; 3,14; 4,43785e-10; 
41,1; 3,14; 2,55984e-10; 
41,2; 3,14; 8,48987e-11; 
41,3; 3,14; -7,02006e-11; 
41,4; 3,14; -2,10054e-10; 
41,5; 3,14; -3,35407e-10; 
41,6; 3,14; -4,47011e-10; 
41,7; 3,14; -5,45613e-10; 
41,8; 3,14; -6,31957e-10; 
41,9; 3,14; -7,06776e-10; 
42; 3,14; -7,70794e-10; 
42,1; 3,14; -8,24719e-10; 
42,2; 3,14; -8,69244e-10; 
42,3; 3,14; -9,05043e-10; 
42,4; 3,14; -9,3277e-10; 
42,5; 3,14; -9,53058e-10; 
42,6; 3,14; -9,66518e-10; 
42,7; 3,14; -9,73735e-10; 
42,8; 3,14; -9,75272e-10; 
42,9; 3,14; -9,71665e-10; 
43; 3,14; -9,63429e-10; 
43,1; 3,14; -9,51048e-10; 
43,2; 3,14; -9,34984e-10; 
43,3; 3,14; -9,15673e-10; 
43,4; 3,14; -8,93525e-10; 
43,5; 3,14; -8,68927e-10; 
43,6; 3,14; -8,42239e-10; 
43,7; 3,14; -8,13798e-10; 
43,8; 3,14; -7,83919e-10; 
43,9; 3,14; -7,52893e-10; 
44; 3,14; -7,20988e-10; 
44,1; 3,14; -6,88453e-10; 
44,2; 3,14; -6,55514e-10; 
44,3; 3,14; -6,22379e-10; 
44,4; 3,14; -5,89237e-10; 
44,5; 3,14; -5,56257e-10; 
44,6; 3,14; -5,23594e-10; 
44,7; 3,14; -4,91385e-10; 
44,8; 3,14; -4,59749e-10; 
44,9; 3,14; -4,28796e-10; 
45; 3,14; -3,98617e-10; 
45,1; 3,14; -3,69293e-10; 
45,2; 3,14; -3,40892e-10; 
45,3; 3,14; -3,13471e-10; 
45,4; 3,14; -2,87077e-10; 
45,5; 3,14; -2,61745e-10; 
45,6; 3,14; -2,37504e-10; 
45,7; 3,14; -2,14373e-10; 
45,8; 3,14; -1,92365e-10; 
45,9; 3,14; -1,71483e-10; 
46; 3,14; -1,51728e-10; 
46,1; 3,14; -1,33091e-10; 
46,2; 3,14; -1,15562e-10; 
46,3; 3,14; -9,91231e-11; 
46,4; 3,14; -8,37544e-11; 
46,5; 3,14; -6,94319e-11; 
46,6; 3,14; -5,61284e-11; 
46,7; 3,14; -4,38144e-11; 
46,8; 3,14; -3,24578e-11; 
46,9; 3,14; -2,20251e-11; 
47; 3,14; -1,24809e-11; 
47,1; 3,14; -3,78883e-12; 
47,2; 3,14; 4,08835e-12; 
47,3; 3,14; 1,11885e-11; 
47,4; 3,14; 1,75499e-11; 
47,5; 3,14; 2,32108e-11; 
47,6; 3,14; 2,82094e-11; 
47,7; 3,14; 3,25838e-11; 
47,8; 3,14; 3,63715e-11; 
47,9; 3,14; 3,96093e-11; 
48; 3,14; 4,23334e-11; 
48,1; 3,14; 4,45793e-11; 
48,2; 3,14; 4,63812e-11; 
48,3; 3,14; 4,77726e-11; 
48,4; 3,14; 4,87858e-11; 
48,5; 3,14; 4,94519e-11; 
48,6; 3,14; 4,98007e-11; 
48,7; 3,14; 4,9861e-11; 
48,8; 3,14; 4,96601e-11; 
48,9; 3,14; 4,92241e-11; 
49; 3,14; 4,85778e-11; 
49,1; 3,14; 4,77448e-11; 
49,2; 3,14; 4,67471e-11; 
49,3; 3,14; 4,56058e-11; 
49,4; 3,14; 4,43404e-11; 
49,5; 3,14; 4,29694e-11; 
49,6; 3,14; 4,15098e-11; 
49,7; 3,14; 3,99778e-11; 
49,8; 3,14; 3,8388e-11; 
49,9; 3,14; 3,67542e-11; 
50; 3,14; 3,50889e-11; 
50,1; 3,14; 3,34038e-11; 
50,2; 3,14; 3,17093e-11; 
50,3; 3,14; 3,00151e-11; 
50,4; 3,14; 2,83297e-11; 
50,5; 3,14; 2,6661e-11; 
50,6; 3,14; 2,50159e-11; 
50,7; 3,14; 2,34006e-11; 
50,8; 3,14; 2,18204e-11; 
50,9; 3,14; 2,02801e-11; 
51; 3,14; 1,87838e-11; 
51,1; 3,14; 1,73349e-11; 
51,2; 3,14; 1,59363e-11; 
51,3; 3,14; 1,45903e-11; 
51,4; 3,14; 1,32988e-11; 
51,5; 3,14; 1,20631e-11; 
51,6; 3,14; 1,08843e-11; 
51,7; 3,14; 9,76282e-12; 
51,8; 3,14; 8,69897e-12; 
51,9; 3,14; 7,69268e-12; 
52; 3,14; 6,74358e-12; 
52,1; 3,14; 5,85104e-12; 
52,2; 3,14; 5,0142e-12; 
52,3; 3,14; 4,232e-12; 
52,4; 3,14; 3,50321e-12; 
52,5; 3,14; 2,82642e-12; 
52,6; 3,14; 2,20011e-12; 
52,7; 3,14; 1,62264e-12; 
52,8; 3,14; 1,09227e-12; 
52,9; 3,14; 6,07222e-13; 
53; 3,14; 1,65607e-13; 
53,1; 3,14; -2,3447e-13; 
53,2; 3,14; -5,94936e-13; 
53,3; 3,14; -9,17759e-13; 
53,4; 3,14; -1,2049e-12; 
53,5; 3,14; -1,45829e-12; 
53,6; 3,14; -1,6799e-12; 
53,7; 3,14; -1,87164e-12; 
53,8; 3,14; -2,03539e-12; 
53,9; 3,14; -2,17301e-12; 
54; 3,14; -2,28629e-12; 
54,1; 3,14; -2,37699e-12; 
54,2; 3,14; -2,44682e-12; 
54,3; 3,14; -2,49742e-12; 
54,4; 3,14; -2,53037e-12; 
54,5; 3,14; -2,54721e-12; 
54,6; 3,14; -2,54938e-12; 
54,7; 3,14; -2,53829e-12; 
54,8; 3,14; -2,51526e-12; 
54,9; 3,14; -2,48156e-12; 
55; 3,14; -2,43839e-12; 
55,1; 3,14; -2,38687e-12; 
55,2; 3,14; -2,32808e-12; 
55,3; 3,14; -2,263e-12; 
55,4; 3,14; -2,19259e-12; 
55,5; 3,14; -2,11769e-12; 
55,6; 3,14; -2,03915e-12; 
55,7; 3,14; -1,9577e-12; 
55,8; 3,14; -1,87405e-12; 
55,9; 3,14; -1,78884e-12; 
56; 3,14; -1,70265e-12; 
56,1; 3,14; -1,61601e-12; 
56,2; 3,14; -1,52941e-12; 
56,3; 3,14; -1,44329e-12; 
56,4; 3,14; -1,35803e-12; 
56,5; 3,14; -1,27401e-12; 
56,6; 3,14; -1,19154e-12; 
56,7; 3,14; -1,11087e-12; 
56,8; 3,14; -1,03225e-12; 
56,9; 3,14; -9,55904e-13; 
57; 3,14; -8,81982e-13; 
57,1; 3,14; -8,10637e-13; 
57,2; 3,14; -7,41979e-13; 
57,3; 3,14; -6,76094e-13; 
57,4; 3,14; -6,13073e-13; 
57,5; 3,14; -5,52956e-13; 
57,6; 3,14; -4,95786e-13; 
57,7; 3,14; -4,41557e-13; 
57,8; 3,14; -3,90282e-13; 
57,9; 3,14; -3,41928e-13; 
58; 3,14; -2,96473e-13; 
58,1; 3,14; -2,53858e-13; 
58,2; 3,14; -2,14027e-13; 
58,3; 3,14; -1,76916e-13; 
58,4; 3,14; -1,42459e-13; 
58,5; 3,14; -1,10582e-13; 
58,6; 3,14; -8,12052e-14; 
58,7; 3,14; -5,42205e-14; 
58,8; 3,14; -2,95539e-14; 
58,9; 3,14; -7,11548e-15; 
59; 3,14; 1,321e-14; 
59,1; 3,14; 3,1508e-14; 
59,2; 3,14; 4,7882e-14; 
59,3; 3,14; 6,24525e-14; 
59,4; 3,14; 7,53051e-14; 
59,5; 3,14; 8,65368e-14; 
59,6; 3,14; 9,62462e-14; 
59,7; 3,14; 1,04523e-13; 
59,8; 3,14; 1,11462e-13; 
59,9; 3,14; 1,17166e-13; 
60; 3,14; 1,21727e-13; 
60,1; 3,14; 1,25217e-13; 
60,2; 3,14; 1,27734e-13; 
60,3; 3,14; 1,29369e-13; 
60,4; 3,14; 1,30171e-13; 
60,5; 3,14; 1,30237e-13; 
60,6; 3,14; 1,29637e-13; 
60,7; 3,14; 1,28434e-13; 
60,8; 3,14; 1,26702e-13; 
60,9; 3,14; 1,2448e-13; 
61; 3,14; 1,21834e-13; 
61,1; 3,14; 1,18809e-13; 
61,2; 3,14; 1,15479e-13; 
61,3; 3,14; 1,11877e-13; 
61,4; 3,14; 1,0804e-13; 
61,5; 3,14; 1,04015e-13; 
61,6; 3,14; 9,98412e-14; 
61,7; 3,14; 9,55563e-14; 
61,8; 3,14; 9,11859e-14; 
61,9; 3,14; 8,67764e-14; 
62; 3,14; 8,23389e-14; 
62,1; 3,14; 7,79141e-14; 
62,2; 3,14; 7,35084e-14; 
62,3; 3,14; 6,91578e-14; 
62,4; 3,14; 6,48647e-14; 
62,5; 3,14; 6,06615e-14; 
62,6; 3,14; 5,65471e-14; 
62,7; 3,14; 5,2551e-14; 
62,8; 3,14; 4,86693e-14; 
62,9; 3,14; 4,4925e-14; 
63; 3,14; 4,12937e-14; 
63,1; 3,14; 3,7795e-14; 
63,2; 3,14; 3,44389e-14; 
63,3; 3,14; 3,12269e-14; 
63,4; 3,14; 2,81714e-14; 
63,5; 3,14; 2,52615e-14; 
63,6; 3,14; 2,24983e-14; 
63,7; 3,14; 1,98942e-14; 
63,8; 3,14; 1,74377e-14; 
63,9; 3,14; 1,51261e-14; 
64; 3,14; 1,29492e-14; 
64,1; 3,14; 1,09283e-14; 
64,2; 3,14; 9,03696e-15; 
64,3; 3,14; 7,28168e-15; 
64,4; 3,14; 5,65335e-15; 
64,5; 3,14; 4,15856e-15; 
64,6; 3,14; 2,79965e-15; 
64,7; 3,14; 1,5524e-15; 
64,8; 3,14; 4,24866e-16; 
64,9; 3,14; -5,94445e-16; 
65; 3,14; -1,51592e-15; 
65,1; 3,14; -2,34895e-15; 
65,2; 3,14; -3,09804e-15; 
65,3; 3,14; -3,75247e-15; 
65,4; 3,14; -4,32133e-15; 
65,5; 3,14; -4,80526e-15; 
65,6; 3,14; -5,21239e-15; 
65,7; 3,14; -5,55769e-15; 
65,8; 3,14; -5,84709e-15; 
65,9; 3,14; -6,08595e-15; 
66; 3,14; -6,27914e-15; 
66,1; 3,14; -6,43102e-15; 
66,2; 3,14; -6,54557e-15; 
66,3; 3,14; -6,62637e-15; 
66,4; 3,14; -6,67665e-15; 
66,5; 3,14; -6,69537e-15; 
66,6; 3,14; -6,66677e-15; 
66,7; 3,14; -6,5994e-15; 
66,8; 3,14; -6,51573e-15; 
66,9; 3,14; -6,41734e-15; 
67; 3,14; -6,30564e-15; 
67,1; 3,14; -6,1819e-15; 
67,2; 3,14; -6,04728e-15; 
67,3; 3,14; -5,90283e-15; 
67,4; 3,14; -5,74948e-15; 
67,5; 3,14; -5,5881e-15; 
67,6; 3,14; -5,41945e-15; 
67,7; 3,14; -5,24423e-15; 
67,8; 3,14; -5,06307e-15; 
67,9; 3,14; -4,87654e-15; 
68; 3,14; -4,68516e-15; 
68,1; 3,14; -4,4894e-15; 
68,2; 3,14; -4,29723e-15; 
68,3; 3,14; -4,10835e-15; 
68,4; 3,14; -3,91485e-15; 
68,5; 3,14; -3,71715e-15; 
68,6; 3,14; -3,51568e-15; 
68,7; 3,14; -3,31079e-15; 
68,8; 3,14; -3,10281e-15; 
68,9; 3,14; -2,89203e-15; 
69; 3,14; -2,67873e-15; 
69,1; 3,14; -2,46314e-15; 
69,2; 3,14; -2,24549e-15; 
69,3; 3,14; -2,02997e-15; 
69,4; 3,14; -1,83513e-15; 
69,5; 3,14; -1,65899e-15; 
69,6; 3,14; -1,49975e-15; 
69,7; 3,14; -1,3558e-15; 
69,8; 3,14; -1,22567e-15; 
69,9; 3,14; -1,10803e-15; 
70; 3,14; -1,00168e-15; 
70,1; 3,14; -9,05532e-16; 
70,2; 3,14; -8,18617e-16; 
70,3; 3,14; -7,40044e-16; 
70,4; 3,14; -6,69013e-16; 
70,5; 3,14; -6,04799e-16; 
70,6; 3,14; -5,46749e-16; 
70,7; 3,14; -4,94271e-16; 
70,8; 3,14; -4,46829e-16; 
70,9; 3,14; -4,03942e-16; 
71; 3,14; -3,6517e-16; 
71,1; 3,14; -3,3012e-16; 
71,2; 3,14; -2,98435e-16; 
71,3; 3,14; -2,6979e-16; 
71,4; 3,14; -2,43895e-16; 
71,5; 3,14; -2,20485e-16; 
