1,36146; -0,0985966; 2,59994; -0,13823; 
1,35152; -0,100025; 2,58597; -0,140949; 
1,34145; -0,101357; 2,57175; -0,143522; 
1,33126; -0,102593; 2,55728; -0,14595; 
1,32094; -0,103733; 2,54256; -0,148233; 
1,31051; -0,104778; 2,52763; -0,150372; 
1,29999; -0,105727; 2,5125; -0,152366; 
1,28937; -0,106582; 2,49717; -0,154215; 
1,27867; -0,107344; 2,48166; -0,155921; 
1,2679; -0,108012; 2,46599; -0,157484; 
1,25707; -0,108588; 2,45017; -0,158905; 
1,24619; -0,109073; 2,43421; -0,160184; 
1,23526; -0,109467; 2,41813; -0,161323; 
1,2243; -0,109771; 2,40195; -0,162321; 
1,21331; -0,109986; 2,38567; -0,163182; 
1,20231; -0,110114; 2,36932; -0,163905; 
1,19129; -0,110155; 2,3529; -0,164491; 
1,18028; -0,11011; 2,33642; -0,164944; 
1,16927; -0,109981; 2,31991; -0,165263; 
1,15828; -0,109769; 2,30338; -0,16545; 
1,14732; -0,109475; 2,28683; -0,165507; 
1,13639; -0,1091; 2,27028; -0,165436; 
1,1255; -0,108647; 2,25374; -0,165238; 
1,11466; -0,108115; 2,23724; -0,164915; 
1,10388; -0,107508; 2,22077; -0,16447; 
1,09317; -0,106825; 2,20435; -0,163903; 
1,08252; -0,10607; 2,18799; -0,163218; 
1,07195; -0,105242; 2,17171; -0,162416; 
1,06147; -0,104345; 2,15551; -0,1615; 
1,05109; -0,103379; 2,13941; -0,160471; 
1,0408; -0,102347; 2,12342; -0,159333; 
1,03062; -0,101249; 2,10755; -0,158087; 
1,02055; -0,100088; 2,0918; -0,156735; 
1,0106; -0,0988655; 2,0762; -0,155281; 
1,00078; -0,0975831; 2,06075; -0,153727; 
0,99109; -0,0962426; 2,04546; -0,152075; 
0,981535; -0,0948459; 2,03034; -0,150328; 
0,972123; -0,0933947; 2,0154; -0,148488; 
0,962858; -0,091891; 2,00065; -0,146558; 
0,953746; -0,0903367; 1,98609; -0,144542; 
0,944792; -0,0887335; 1,97174; -0,14244; 
0,936001; -0,0870834; 1,9576; -0,140258; 
0,927377; -0,0853883; 1,94369; -0,137996; 
0,918925; -0,08365; 1,93001; -0,135658; 
0,910648; -0,0818706; 1,91656; -0,133247; 
0,902552; -0,0800519; 1,90336; -0,130766; 
0,894639; -0,0781959; 1,89041; -0,128216; 
0,886914; -0,0763045; 1,87772; -0,125603; 
0,879379; -0,0743796; 1,86529; -0,122927; 
0,872039; -0,0724232; 1,85314; -0,120193; 
0,864896; -0,0704372; 1,84126; -0,117402; 
0,857953; -0,0684235; 1,82966; -0,114558; 
0,851212; -0,066384; 1,81835; -0,111665; 
0,844677; -0,0643207; 1,80733; -0,108723; 
0,838349; -0,0622355; 1,7966; -0,105738; 
0,83223; -0,0601303; 1,78618; -0,102711; 
0,826323; -0,0580069; 1,77606; -0,099645; 
0,820629; -0,0558673; 1,76625; -0,0965435; 
0,81515; -0,0537133; 1,75675; -0,0934092; 
0,809887; -0,0515468; 1,74757; -0,0902449; 
0,804841; -0,0493696; 1,73871; -0,0870534; 
0,800013; -0,0471835; 1,73016; -0,0838376; 
0,795405; -0,0449903; 1,72194; -0,0806002; 
0,791015; -0,0427919; 1,71404; -0,0773442; 
0,786846; -0,04059; 1,70647; -0,0740721; 
0,782898; -0,0383863; 1,69923; -0,0707868; 
0,779169; -0,0361825; 1,69231; -0,0674909; 
0,775661; -0,0339805; 1,68573; -0,0641872; 
0,772373; -0,0317817; 1,67948; -0,0608783; 
0,769304; -0,0295879; 1,67355; -0,0575669; 
0,766455; -0,0274008; 1,66796; -0,0542554; 
0,763824; -0,0252218; 1,6627; -0,0509465; 
0,76141; -0,0230526; 1,65777; -0,0476427; 
0,759213; -0,0208947; 1,65317; -0,0443465; 
0,757231; -0,0187497; 1,6489; -0,0410603; 
0,755463; -0,016619; 1,64496; -0,0377865; 
0,753907; -0,014504; 1,64135; -0,0345274; 
0,752561; -0,0124062; 1,63806; -0,0312854; 
0,751425; -0,010327; 1,63509; -0,0280628; 
0,750495; -0,00826769; 1,63244; -0,0248617; 
0,749771; -0,00622964; 1,63012; -0,0216844; 
0,749249; -0,00421412; 1,6281; -0,018533; 
0,748927; -0,00222238; 1,62641; -0,0154096; 
0,748803; -0,000255633; 1,62502; -0,0123162; 
0,748875; 0,00168493; 1,62394; -0,00925472; 
0,749139; 0,00359816; 1,62317; -0,0062272; 
0,749594; 0,00548297; 1,6227; -0,00323547; 
0,750235; 0,00733826; 1,62252; -0,000281372; 
0,75106; 0,00916302; 1,62264; 0,00263333; 
0,752067; 0,0109562; 1,62305; 0,00550691; 
0,75325; 0,0127169; 1,62374; 0,0083377; 
0,754609; 0,0144442; 1,62471; 0,0111241; 
0,756138; 0,0161372; 1,62596; 0,0138646; 
0,757835; 0,0177951; 1,62748; 0,0165576; 
0,759696; 0,019417; 1,62927; 0,0192017; 
0,761717; 0,0210021; 1,63132; 0,0217956; 
0,763895; 0,0225498; 1,63363; 0,0243378; 
0,766226; 0,0240594; 1,63619; 0,0268272; 
0,768706; 0,0255301; 1,63899; 0,0292625; 
0,771331; 0,0269615; 1,64204; 0,0316426; 
0,774097; 0,0283528; 1,64532; 0,0339664; 
0,777; 0,0297037; 1,64883; 0,0362328; 
0,780036; 0,0310135; 1,65256; 0,0384409; 
0,783201; 0,0322818; 1,65652; 0,0405897; 
0,786491; 0,0335082; 1,66068; 0,0426784; 
0,789901; 0,0346924; 1,66505; 0,0447062; 
0,793428; 0,0358339; 1,66962; 0,0466723; 
0,797067; 0,0369324; 1,67438; 0,0485761; 
0,800813; 0,0379878; 1,67933; 0,0504168; 
0,804663; 0,0389997; 1,68446; 0,052194; 
0,808612; 0,0399679; 1,68977; 0,0539071; 
0,812655; 0,0408923; 1,69524; 0,0555557; 
0,816789; 0,0417729; 1,70088; 0,0571393; 
0,821008; 0,0426093; 1,70667; 0,0586576; 
0,825309; 0,0434018; 1,71261; 0,0601103; 
0,829687; 0,0441501; 1,71869; 0,0614972; 
0,834138; 0,0448543; 1,72491; 0,062818; 
0,838656; 0,0455145; 1,73125; 0,0640727; 
0,843239; 0,0461307; 1,73772; 0,0652612; 
0,847881; 0,0467031; 1,7443; 0,0663833; 
0,852578; 0,0472318; 1,75099; 0,0674393; 
0,857326; 0,047717; 1,75779; 0,0684291; 
0,86212; 0,0481589; 1,76468; 0,0693528; 
0,866956; 0,0485577; 1,77165; 0,0702106; 
0,87183; 0,0489138; 1,77872; 0,0710029; 
0,876738; 0,0492273; 1,78585; 0,0717297; 
0,881674; 0,0494987; 1,79306; 0,0723914; 
0,886636; 0,0497282; 1,80033; 0,0729885; 
0,891619; 0,0499164; 1,80765; 0,0735213; 
0,896618; 0,0500635; 1,81503; 0,0739902; 
0,90163; 0,05017; 1,82245; 0,0743958; 
0,906651; 0,0502364; 1,82991; 0,0747385; 
0,911676; 0,0502632; 1,8374; 0,0750191; 
0,916702; 0,0502509; 1,84491; 0,075238; 
0,921725; 0,0501999; 1,85244; 0,075396; 
0,926741; 0,050111; 1,85999; 0,0754937; 
0,931746; 0,0499846; 1,86754; 0,0755318; 
0,936736; 0,0498213; 1,87509; 0,0755112; 
0,941709; 0,0496218; 1,88264; 0,0754327; 
0,94666; 0,0493868; 1,89018; 0,075297; 
0,951585; 0,0491167; 1,8977; 0,0751051; 
0,956482; 0,0488125; 1,9052; 0,0748579; 
0,961346; 0,0484746; 1,91267; 0,0745562; 
0,966176; 0,048104; 1,9201; 0,0742011; 
0,970966; 0,0477011; 1,9275; 0,0737935; 
0,975715; 0,047267; 1,93486; 0,0733345; 
0,980418; 0,0468021; 1,94217; 0,0728251; 
0,985074; 0,0463075; 1,94943; 0,0722663; 
0,989679; 0,0457837; 1,95662; 0,0716593; 
0,99423; 0,0452317; 1,96376; 0,0710052; 
0,998724; 0,0446522; 1,97082; 0,0703052; 
1,00316; 0,044046; 1,97781; 0,0695602; 
1,00753; 0,043414; 1,98473; 0,0687717; 
1,01184; 0,0427569; 1,99157; 0,0679406; 
1,01608; 0,0420758; 1,99832; 0,0670684; 
1,02026; 0,0413713; 2,00498; 0,0661561; 
1,02436; 0,0406443; 2,01155; 0,065205; 
1,02838; 0,0398958; 2,01802; 0,0642164; 
1,03234; 0,0391265; 2,02439; 0,0631915; 
1,03621; 0,0383374; 2,03066; 0,0621316; 
1,04; 0,0375293; 2,03682; 0,0610381; 
1,04371; 0,0367031; 2,04286; 0,0599121; 
1,04734; 0,0358596; 2,0488; 0,058755; 
1,05089; 0,0349998; 2,05461; 0,0575682; 
1,05434; 0,0341246; 2,06031; 0,0563528; 
1,05771; 0,0332348; 2,06588; 0,0551103; 
1,06099; 0,0323313; 2,07133; 0,053842; 
1,06418; 0,0314149; 2,07665; 0,0525492; 
1,06727; 0,0304867; 2,08184; 0,0512331; 
1,07027; 0,0295473; 2,0869; 0,0498952; 
1,07318; 0,0285978; 2,09182; 0,0485368; 
1,07599; 0,027639; 2,0966; 0,0471592; 
1,07871; 0,0266717; 2,10125; 0,0457636; 
1,08133; 0,0256968; 2,10576; 0,0443515; 
1,08385; 0,0247152; 2,11012; 0,0429242; 
1,08627; 0,0237277; 2,11434; 0,0414828; 
1,08859; 0,0227351; 2,11842; 0,0400288; 
1,09082; 0,0217383; 2,12235; 0,0385635; 
1,09294; 0,0207381; 2,12613; 0,037088; 
1,09496; 0,0197353; 2,12976; 0,0356038; 
1,09689; 0,0187308; 2,13325; 0,034112; 
1,09871; 0,0177252; 2,13658; 0,0326139; 
1,10043; 0,0167195; 2,13977; 0,0311107; 
1,10205; 0,0157144; 2,14281; 0,0296037; 
1,10357; 0,0147107; 2,14569; 0,0280941; 
1,105; 0,0137091; 2,14843; 0,026583; 
1,10632; 0,0127103; 2,15101; 0,0250717; 
1,10754; 0,0117151; 2,15344; 0,0235614; 
1,10866; 0,0107243; 2,15572; 0,0220531; 
1,10968; 0,0097384; 2,15785; 0,0205481; 
1,11061; 0,00875827; 2,15983; 0,0190474; 
1,11143; 0,00778453; 2,16166; 0,0175521; 
1,11216; 0,00681784; 2,16334; 0,0160634; 
1,1128; 0,00585886; 2,16487; 0,0145822; 
1,11334; 0,00490822; 2,16626; 0,0131097; 
1,11378; 0,00396654; 2,1675; 0,0116468; 
1,11413; 0,00303444; 2,16859; 0,0101945; 
1,11439; 0,0021125; 2,16953; 0,00875384; 
1,11455; 0,00120129; 2,17034; 0,00732576; 
1,11463; 0,000301372; 2,171; 0,00591117; 
1,11461; -0,000586707; 2,17152; 0,004511; 
1,11451; -0,00146242; 2,1719; 0,00312613; 
1,11432; -0,00232527; 2,17215; 0,00175742; 
1,11405; -0,00317475; 2,17226; 0,000405711; 
1,11369; -0,00401038; 2,17223; -0,000928183; 
1,11324; -0,00483172; 2,17207; -0,00224347; 
1,11272; -0,00563832; 2,17178; -0,00353939; 
1,11212; -0,00642975; 2,17136; -0,0048152; 
1,11144; -0,00720561; 2,17082; -0,00607019; 
1,11068; -0,00796551; 2,17015; -0,00730366; 
1,10984; -0,00870907; 2,16936; -0,00851496; 
1,10894; -0,00943595; 2,16845; -0,00970345; 
1,10796; -0,0101458; 2,16742; -0,0108685; 
1,10691; -0,0108383; 2,16627; -0,0120096; 
1,10579; -0,0115132; 2,16502; -0,0131261; 
1,10461; -0,0121701; 2,16365; -0,0142175; 
1,10336; -0,0128088; 2,16217; -0,0152833; 
1,10204; -0,0134291; 2,16059; -0,016323; 
1,10067; -0,0140307; 2,15891; -0,0173362; 
1,09924; -0,0146135; 2,15713; -0,0183224; 
1,09775; -0,0151771; 2,15525; -0,0192813; 
1,0962; -0,0157215; 2,15327; -0,0202124; 
1,09461; -0,0162465; 2,15121; -0,0211155; 
1,09296; -0,0167518; 2,14905; -0,0219902; 
1,09126; -0,0172375; 2,14681; -0,0228362; 
1,08951; -0,0177034; 2,14448; -0,0236532; 
1,08772; -0,0181494; 2,14208; -0,024441; 
1,08588; -0,0185754; 2,1396; -0,0251995; 
1,084; -0,0189814; 2,13704; -0,0259283; 
1,08208; -0,0193673; 2,13441; -0,0266273; 
1,08013; -0,019733; 2,13172; -0,0272965; 
1,07814; -0,0200787; 2,12895; -0,0279356; 
1,07611; -0,0204042; 2,12613; -0,0285446; 
1,07406; -0,0207097; 2,12325; -0,0291234; 
1,07197; -0,020995; 2,12031; -0,029672; 
1,06986; -0,0212604; 2,11731; -0,0301903; 
1,06772; -0,0215058; 2,11427; -0,0306785; 
1,06556; -0,0217313; 2,11118; -0,0311364; 
1,06337; -0,021937; 2,10804; -0,0315641; 
1,06117; -0,0221231; 2,10487; -0,0319618; 
1,05895; -0,0222896; 2,10165; -0,0323295; 
1,05671; -0,0224367; 2,0984; -0,0326674; 
1,05446; -0,0225645; 2,09512; -0,0329755; 
1,0522; -0,0226731; 2,09181; -0,0332541; 
1,04993; -0,0227629; 2,08847; -0,0335032; 
1,04765; -0,0228339; 2,08511; -0,0337232; 
1,04536; -0,0228863; 2,08173; -0,0339143; 
1,04307; -0,0229204; 2,07833; -0,0340766; 
1,04078; -0,0229363; 2,07491; -0,0342105; 
1,03849; -0,0229344; 2,07148; -0,0343162; 
1,03619; -0,0229148; 2,06805; -0,034394; 
1,0339; -0,0228777; 2,06461; -0,0344442; 
1,03162; -0,0228236; 2,06116; -0,0344672; 
1,02934; -0,0227525; 2,05771; -0,0344634; 
1,02707; -0,0226649; 2,05427; -0,0344329; 
1,02481; -0,0225609; 2,05083; -0,0343764; 
1,02256; -0,022441; 2,04739; -0,0342941; 
1,02032; -0,0223053; 2,04397; -0,0341865; 
1,0181; -0,0221543; 2,04056; -0,0340539; 
1,01589; -0,0219882; 2,03716; -0,0338968; 
1,0137; -0,0218074; 2,03378; -0,0337158; 
1,01153; -0,0216122; 2,03042; -0,0335111; 
1,00938; -0,021403; 2,02708; -0,0332833; 
1,00725; -0,02118; 2,02376; -0,033033; 
1,00514; -0,0209437; 2,02047; -0,0327605; 
1,00306; -0,0206944; 2,01721; -0,0324664; 
1,001; -0,0204325; 2,01398; -0,0321512; 
0,998974; -0,0201584; 2,01078; -0,0318155; 
0,996973; -0,0198724; 2,00762; -0,0314597; 
0,995; -0,0195749; 2,00449; -0,0310844; 
0,993058; -0,0192663; 2,0014; -0,0306902; 
0,991148; -0,0189469; 1,99835; -0,0302776; 
0,989269; -0,0186173; 1,99535; -0,0298472; 
0,987424; -0,0182777; 1,99238; -0,0293995; 
0,985614; -0,0179286; 1,98947; -0,0289352; 
0,983839; -0,0175703; 1,9866; -0,0284548; 
0,9821; -0,0172033; 1,98378; -0,0279589; 
0,980399; -0,0168279; 1,98101; -0,0274481; 
0,978735; -0,0164446; 1,97829; -0,0269229; 
0,97711; -0,0160538; 1,97562; -0,0263841; 
0,975524; -0,0156558; 1,97301; -0,0258321; 
0,973979; -0,0152511; 1,97046; -0,0252676; 
0,972474; -0,01484; 1,96796; -0,0246912; 
0,971011; -0,014423; 1,96552; -0,0241035; 
0,96959; -0,0140005; 1,96314; -0,0235051; 
0,968211; -0,0135729; 1,96082; -0,0228965; 
0,966876; -0,0131405; 1,95856; -0,0222785; 
0,965583; -0,0127038; 1,95636; -0,0216516; 
0,964335; -0,0122631; 1,95423; -0,0210164; 
0,963131; -0,0118189; 1,95216; -0,0203735; 
0,961971; -0,0113715; 1,95015; -0,0197235; 
0,960857; -0,0109214; 1,94821; -0,019067; 
0,959787; -0,0104689; 1,94634; -0,0184047; 
0,958763; -0,0100144; 1,94453; -0,017737; 
0,957784; -0,00955825; 1,94279; -0,0170646; 
0,956851; -0,00910085; 1,94112; -0,016388; 
0,955964; -0,00864256; 1,93952; -0,0157079; 
0,955123; -0,00818376; 1,93798; -0,0150248; 
0,954327; -0,0077248; 1,93651; -0,0143393; 
0,953578; -0,00726604; 1,93511; -0,0136519; 
0,952874; -0,00680783; 1,93378; -0,0129632; 
0,952216; -0,00635051; 1,93252; -0,0122737; 
0,951604; -0,00589443; 1,93133; -0,011584; 
0,951037; -0,00543992; 1,9302; -0,0108946; 
0,950516; -0,00498731; 1,92915; -0,0102061; 
0,95004; -0,00453692; 1,92816; -0,00951894; 
0,949608; -0,00408908; 1,92724; -0,00883365; 
0,949222; -0,00364409; 1,92639; -0,00815074; 
0,94888; -0,00320225; 1,92561; -0,0074707; 
0,948581; -0,00276387; 1,9249; -0,00679403; 
0,948327; -0,00232924; 1,92425; -0,00612118; 
0,948115; -0,00189864; 1,92368; -0,00545264; 
0,947947; -0,00147236; 1,92316; -0,00478886; 
0,947821; -0,00105065; 1,92272; -0,00413029; 
0,947736; -0,00063379; 1,92234; -0,00347737; 
0,947694; -0,000222031; 1,92202; -0,00283052; 
0,947692; 0,000184376; 1,92177; -0,00219017; 
0,94773; 0,000585192; 1,92158; -0,00155671; 
0,947809; 0,00098018; 1,92146; -0,00093055; 
0,947926; 0,00136912; 1,9214; -0,000312068; 
0,948082; 0,00175178; 1,9214; 0,00029836; 
0,948276; 0,00212796; 1,92146; 0,000900371; 
0,948508; 0,00249745; 1,92158; 0,00149361; 
0,948776; 0,00286007; 1,92175; 0,00207775; 
0,949079; 0,00321561; 1,92199; 0,00265245; 
0,949419; 0,00356391; 1,92229; 0,0032174; 
0,949792; 0,00390479; 1,92263; 0,00377229; 
0,950199; 0,00423808; 1,92304; 0,00431682; 
0,950639; 0,00456364; 1,9235; 0,00485073; 
0,951112; 0,00488131; 1,92401; 0,00537373; 
0,951615; 0,00519095; 1,92457; 0,00588558; 
0,95215; 0,00549244; 1,92519; 0,00638603; 
0,952714; 0,00578566; 1,92585; 0,00687483; 
0,953306; 0,00607047; 1,92656; 0,00735178; 
0,953927; 0,00634679; 1,92732; 0,00781667; 
0,954576; 0,00661451; 1,92812; 0,00826929; 
0,95525; 0,00687353; 1,92897; 0,00870946; 
0,95595; 0,00712378; 1,92986; 0,00913702; 
0,956674; 0,00736518; 1,9308; 0,00955179; 
0,957423; 0,00759767; 1,93177; 0,00995364; 
0,958194; 0,00782117; 1,93279; 0,0103424; 
0,958987; 0,00803565; 1,93384; 0,010718; 
0,959801; 0,00824105; 1,93493; 0,0110803; 
0,960635; 0,00843735; 1,93606; 0,0114292; 
0,961488; 0,0086245; 1,93722; 0,0117646; 
0,962359; 0,0088025; 1,93841; 0,0120864; 
0,963248; 0,00897132; 1,93963; 0,0123946; 
0,964153; 0,00913095; 1,94089; 0,0126891; 
0,965074; 0,00928141; 1,94217; 0,0129698; 
0,966009; 0,00942268; 1,94348; 0,0132368; 
0,966958; 0,0095548; 1,94482; 0,01349; 
0,96792; 0,00967778; 1,94618; 0,0137294; 
0,968893; 0,00979164; 1,94756; 0,013955; 
0,969878; 0,00989643; 1,94897; 0,0141669; 
0,970872; 0,00999218; 1,9504; 0,0143649; 
0,971876; 0,0100789; 1,95184; 0,0145492; 
0,972888; 0,0101568; 1,95331; 0,0147199; 
0,973907; 0,0102257; 1,95479; 0,0148768; 
0,974933; 0,0102858; 1,95628; 0,0150203; 
0,975964; 0,0103372; 1,95779; 0,0151502; 
0,977; 0,01038; 1,95931; 0,0152666; 
0,97804; 0,0104141; 1,96084; 0,0153698; 
0,979082; 0,0104398; 1,96238; 0,0154597; 
0,980127; 0,0104571; 1,96393; 0,0155365; 
0,981173; 0,0104661; 1,96549; 0,0156002; 
0,98222; 0,0104669; 1,96705; 0,0156511; 
0,983267; 0,0104596; 1,96862; 0,0156892; 
0,984312; 0,0104443; 1,97019; 0,0157148; 
0,985355; 0,0104212; 1,97176; 0,0157278; 
0,986396; 0,0103903; 1,97334; 0,0157286; 
0,987433; 0,0103519; 1,97491; 0,0157172; 
0,988466; 0,010306; 1,97648; 0,0156938; 
0,989494; 0,0102528; 1,97805; 0,0156587; 
0,990516; 0,0101923; 1,97961; 0,0156119; 
0,991532; 0,0101248; 1,98117; 0,0155538; 
0,992541; 0,0100505; 1,98272; 0,0154844; 
0,993542; 0,00996933; 1,98427; 0,015404; 
0,994535; 0,00988159; 1,9858; 0,0153128; 
0,995518; 0,00978741; 1,98733; 0,0152111; 
0,996492; 0,00968695; 1,98884; 0,0150989; 
0,997455; 0,00958036; 1,99035; 0,0149766; 
0,998408; 0,00946781; 1,99184; 0,0148445; 
