0; 0; 0; 
0,1; 0,0649184; 1,23714; 
0,2; 0,232491; 2,0351; 
0,3; 0,455348; 2,34463; 
0,4; 0,687118; 2,23183; 
0,5; 0,892239; 1,837; 
0,6; 1,00545; 0,235054; 
0,7; 0,94953; -1,29303; 
0,8; 0,760769; -2,40567; 
0,9; 0,485667; -3,00494; 
1; 0,179221; -3,03036; 
1,1; -0,102666; -2,53346; 
1,2; -0,315673; -1,68753; 
1,3; -0,435899; -0,712934; 
1,4; -0,460439; 0,199436; 
1,5; -0,402706; 0,914974; 
1,6; -0,286857; 1,35267; 
1,7; -0,142556; 1,48382; 
1,8; 0,000413841; 1,33471; 
1,9; 0,11742; 0,979545; 
2; 0,192766; 0,518545; 
2,1; 0,220967; 0,0518501; 
2,2; 0,205721; -0,339199; 
2,3; 0,157509; -0,601255; 
2,4; 0,0906033; -0,711941; 
2,5; 0,0199983; -0,678624; 
2,6; -0,041316; -0,532748; 
2,7; -0,084306; -0,320222; 
2,8; -0,104787; -0,0903673; 
2,9; -0,103269; 0,113587; 
3; -0,0839992; 0,26084; 
3,1; -0,0535486; 0,335967; 
3,2; -0,0192543; 0,338826; 
3,3; 0,0121958; 0,281939; 
3,4; 0,0358182; 0,186061; 
3,5; 0,0489013; 0,0750308; 
3,6; 0,0510677; -0,0289982; 
3,7; 0,0439161; -0,109124; 
3,8; 0,0303831; -0,155675; 
3,9; 0,013989; -0,166588; 
4; -0,00188211; -0,1464; 
4,1; -0,01455; -0,104269; 
4,2; -0,0223798; -0,0515372; 
4,3; -0,0248788; 0,00065446; 
4,4; -0,0225755; 0,0432803; 
4,5; -0,0167422; 0,0706208; 
4,6; -0,00903796; 0,0806635; 
4,7; -0,00114858; 0,0747838; 
4,8; 0,00551293; 0,0568925; 
4,9; 0,0100041; 0,0322935; 
5; 0,0119328; 0,00650273; 
5,1; 0,0114257; -0,0157545; 
5,2; 0,00901266; -0,0312265; 
5,3; 0,00546071; -0,0384368; 
5,4; 0,00159717; -0,0376206; 
5,5; -0,00184599; -0,0303741; 
5,6; -0,00434284; -0,0191288; 
5,7; -0,00562817; -0,00657521; 
5,8; -0,00569663; 0,00485471; 
5,9; -0,00475661; 0,0133659; 
6; -0,00315511; 0,0179987; 
6,1; -0,00129194; 0,0186454; 
6,2; 0,000459722; 0,0159148; 
6,3; 0,00181379; 0,0108959; 
6,4; 0,0026055; 0,00488063; 
6,5; 0,00279825; -0,000898685; 
6,6; 0,00246681; -0,00547427; 
6,7; 0,00176406; -0,00826406; 
6,8; 0,000880114; -0,00910363; 
6,9; 2,35416e-06; -0,00819935; 
7; -0,000716862; -0,00602513; 
7,1; -0,00118049; -0,00319112; 
7,2; -0,00135374; -0,000312347; 
7,3; -0,00125891; 0,00209972; 
7,4; -0,000961126; 0,00370783; 
7,5; -0,000549212; 0,0043764; 
7,6; -0,000115859; 0,00415866; 
7,7; 0,000259275; 0,00325319; 
7,8; 0,00052114; 0,00194286; 
7,9; 0,00064446; 0,000530096; 
8; 0,00063276; -0,000719514; 
8,1; 0,000512538; -0,00161702; 
8,2; 0,000324468; -0,00206925; 
8,3; 0,000113721; -0,00207777; 
8,4; -7,87465e-05; -0,00172143; 
8,5; -0,00022259; -0,00112863; 
8,6; -0,000301464; -0,000445831; 
8,7; -0,000313342; 0,000191274; 
8,8; -0,000268279; 0,000679559; 
8,9; -0,000184468; 0,000960596; 
9; -8,35783e-05; 0,00102277; 
9,1; 1,36548e-05; 0,000894855; 
9,2; 9,08921e-05; 0,000633632; 
9,3; 0,000138249; 0,00030892; 
9,4; 0,000152857; -1,10046e-05; 
9,5; 0,000138092; -0,00027107; 
9,6; 0,000101854; -0,000436641; 
9,7; 5,43694e-05; -0,00049588; 
9,8; 5,97685e-06; -0,000457684; 
9,9; -3,46972e-05; -0,000346377; 
10; -6,19386e-05; -0,000194661; 
